book_id,goodreads_book_id,authors,original_publication_year,title,language_code,image_url,book_id_diff
7197,22055280,Brian Staveley,2015.0,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",eng,https://images.gr-assets.com/books/1405301050m/22055280.jpg,0
7198,51985,Jean-Paul Sartre,1946.0,Existentialism Is a Humanism,eng,https://images.gr-assets.com/books/1328870158m/51985.jpg,0
7199,15451058,Gloria Steinem,2015.0,My Life on the Road,eng,https://images.gr-assets.com/books/1440005972m/15451058.jpg,0
7200,7696135,Scott Belsky,2010.0,Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7201,6609864,Lauren Conrad,2010.0,"Sweet Little Lies (L.A. Candy, #2)",eng,https://images.gr-assets.com/books/1258145375m/6609864.jpg,0
7202,17830559,Katy Evans,2013.0,"Remy (Real, #3)",eng,https://images.gr-assets.com/books/1379702539m/17830559.jpg,0
7203,11227043,Kristen Ashley,2011.0,"Rock Chick Revenge (Rock Chick, #5)",eng,https://images.gr-assets.com/books/1328299988m/11227043.jpg,0
7204,342994,Hans Christian Andersen,1845.0,The Little Match Girl,eng,https://images.gr-assets.com/books/1411481144m/342994.jpg,0
7205,95643,Rory Stewart,2004.0,The Places in Between,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7206,24611454,Nora Roberts,2015.0,"Stars of Fortune (The Guardians Trilogy, #1)",eng,https://images.gr-assets.com/books/1458079016m/24611454.jpg,0
7207,13425393,Justin Halpern,2012.0,I Suck at Girls,,https://images.gr-assets.com/books/1335903412m/13425393.jpg,0
7208,16342,Agatha Christie,1959.0,"Cat Among the Pigeons (Hercule Poirot, #32)",eng,https://images.gr-assets.com/books/1275665326m/16342.jpg,0
7209,15786792,Edward Rutherfurd,2013.0,Paris,eng,https://images.gr-assets.com/books/1344117043m/15786792.jpg,-2943529
7210,77995,Guy de Maupassant,1884.0,The Necklace and Other Short Stories,eng,https://images.gr-assets.com/books/1327649717m/77995.jpg,-26452377
7211,84786,Michael Connelly,1999.0,Void Moon,eng,https://images.gr-assets.com/books/1344267460m/84786.jpg,0
7212,34057,Rudyard Kipling,1897.0,Captains Courageous,eng,https://images.gr-assets.com/books/1327959659m/34057.jpg,0
7213,168571,John Sandford,1990.0,"Shadow Prey (Lucas Davenport, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7214,31333,Anne Rice,1997.0,Violin,eng,https://images.gr-assets.com/books/1479198883m/31333.jpg,0
7215,25527908,Sharon Guskin,2016.0,The Forgetting Time,eng,https://images.gr-assets.com/books/1442527065m/25527908.jpg,-3715814
7216,809849,Rod Campbell,,Dear Zoo: A Lift-the-Flap Book,,https://images.gr-assets.com/books/1391337388m/809849.jpg,0
7217,13618,Tsugumi Ohba,2004.0,"Death Note, Vol. 3: Hard Run (Death Note, #3)",eng,https://images.gr-assets.com/books/1419952370m/13618.jpg,0
7218,11309018,John Flanagan,2011.0,"The Lost Stories (Ranger's Apprentice, #11)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7219,15738951,Lee Child,2012.0,"Deep Down (Jack Reacher, #16.5)",eng,https://images.gr-assets.com/books/1373921650m/15738951.jpg,0
7220,10947600,Hannah Harrington,2011.0,Saving June,eng,https://images.gr-assets.com/books/1349156138m/10947600.jpg,0
7221,23398806,M.J. Arlidge,2014.0,"Eeny Meeny (Helen Grace, #1)",eng,https://images.gr-assets.com/books/1418746579m/23398806.jpg,0
7222,15513156,Anna Banks,2013.0,"Of Triton (The Syrena Legacy, #2)",eng,https://images.gr-assets.com/books/1355733528m/15513156.jpg,0
7223,7830126,Dean Koontz,2010.0,What the Night Knows,eng,https://images.gr-assets.com/books/1308459193m/7830126.jpg,0
7224,16174197,Kitty French,2012.0,"Knight & Play (Knight, #1)",eng,https://images.gr-assets.com/books/1354181901m/16174197.jpg,0
7225,18405221,Anthony  Ryan,2015.0,"Queen of Fire (Raven's Shadow, #3)",eng,https://images.gr-assets.com/books/1417350958m/18405221.jpg,0
7226,404223,Stephen R. Donaldson,1979.0,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",,https://images.gr-assets.com/books/1323997527m/404223.jpg,0
7227,249042,William Styron,1990.0,Darkness Visible: A Memoir of Madness,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7228,13057939,Vaddey Ratner,2012.0,In the Shadow of the Banyan,,https://images.gr-assets.com/books/1346714710m/13057939.jpg,0
7229,9858488,Jack Gantos,2011.0,Dead End in Norvelt,eng,https://images.gr-assets.com/books/1371074276m/9858488.jpg,0
7230,6611038,Jennifer Estep,2010.0,"Spider's Bite (Elemental Assassin, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7231,123845,Ralph Waldo Emerson,1844.0,Self-Reliance and Other Essays,eng,https://images.gr-assets.com/books/1319099192m/123845.jpg,0
7232,70241,J.G. Ballard,1973.0,Crash,eng,https://images.gr-assets.com/books/1281416649m/70241.jpg,0
7233,769016,Adele Faber,1979.0,How to Talk So Kids Will Listen & Listen So Kids Will Talk,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7234,294951,Joseph Stein,1964.0,Fiddler on the Roof,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7235,17607848,Sylvia Day,2013.0,"Afterburn (Jax & Gia, #1)",eng,https://images.gr-assets.com/books/1369326801m/17607848.jpg,0
7236,7926,Sydney Taylor,1951.0,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7237,18114057,Daniel Suarez,2014.0,Influx,eng,https://images.gr-assets.com/books/1374634071m/18114057.jpg,-4554746
7238,15560,Terry Brooks,2000.0,"Ilse Witch (Voyage of the Jerle Shannara, #1)",eng,https://images.gr-assets.com/books/1403187876m/15560.jpg,0
7239,95420,Katharine Graham,1997.0,Personal History,eng,https://images.gr-assets.com/books/1320504681m/95420.jpg,0
7240,27824826,Jane Harper,2017.0,"The Dry (Aaron Falk, #1)",eng,https://images.gr-assets.com/books/1456113132m/27824826.jpg,0
7241,40320,Janet Evanovich,1981.0,Full House (Full #1),eng,https://images.gr-assets.com/books/1479699904m/40320.jpg,0
7242,291,Kahlil Gibran,1912.0,The Broken Wings,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7243,14889780,Douglas Preston,2012.0,"Two Graves (Pendergast, #12)",,https://images.gr-assets.com/books/1346937130m/14889780.jpg,0
7244,13109291,Robin Hobb,2013.0,"Blood of Dragons (Rain Wild Chronicles, #4)",eng,https://images.gr-assets.com/books/1341265576m/13109291.jpg,0
7245,539904,Cornelius Ryan,1974.0,A Bridge Too Far,eng,https://images.gr-assets.com/books/1326921431m/539904.jpg,0
7246,87220,Jerry Spinelli,2002.0,Loser,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7247,498835,Kate Mosse,2007.0,"Sepulchre (Languedoc, #2)",eng,https://images.gr-assets.com/books/1328120460m/498835.jpg,0
7248,7778609,Richard Kadrey,2010.0,"Kill the Dead (Sandman Slim, #2)",eng,https://images.gr-assets.com/books/1275103078m/7778609.jpg,0
7249,100247,Rolf Potts,2002.0,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,eng,https://images.gr-assets.com/books/1320532720m/100247.jpg,0
7250,12383252,Laurell K. Hamilton,2012.0,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",eng,https://images.gr-assets.com/books/1328767132m/12383252.jpg,0
7251,10775,Ernest Hemingway,1985.0,The Garden of Eden,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7252,1333030,Maya Banks,2008.0,"Sweet Surrender (Sweet, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7253,22875,Stephen R. Donaldson,1982.0,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7254,24816,Bill Watterson,1994.0,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,eng,https://images.gr-assets.com/books/1448818381m/24816.jpg,0
7255,17190226,J.C. Reed,2013.0,"Surrender Your Love (Surrender Your Love, #1)",eng,https://images.gr-assets.com/books/1359887738m/17190226.jpg,0
7256,17985262,Matthew Mather,2013.0,CyberStorm,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,285873
7257,24476,Chuck Klosterman,2001.0,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7258,795034,Tad Williams,1993.0,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",eng,https://images.gr-assets.com/books/1309992858m/795034.jpg,0
7259,6818019,Nujood Ali,2009.0,"I Am Nujood, Age 10 and Divorced",eng,https://images.gr-assets.com/books/1320467214m/6818019.jpg,0
7260,43798,Anne Rice,1979.0,The Feast of All Saints,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7261,18453074,Joshua Ferris,2014.0,To Rise Again at a Decent Hour,eng,https://images.gr-assets.com/books/1391305201m/18453074.jpg,0
7262,150720,David Auburn,2000.0,Proof,eng,https://images.gr-assets.com/books/1417605435m/150720.jpg,0
7263,121581,Robert A. Heinlein,1967.0,"The Past Through Tomorrow (Future History, #1-21)",eng,https://images.gr-assets.com/books/1325885616m/121581.jpg,0
7264,86525,Robert A. Caro,2002.0,"Master of the Senate (The Years of Lyndon Johnson, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7265,15722284,Dean Koontz,2015.0,"Saint Odd (Odd Thomas, #7)",eng,https://images.gr-assets.com/books/1403303609m/15722284.jpg,0
7266,6671,Roald Dahl,1977.0,The Wonderful Story of Henry Sugar and Six More,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7267,140091,Charlaine Harris,1990.0,"Real Murders (Aurora Teagarden, #1)",eng,https://images.gr-assets.com/books/1307067671m/140091.jpg,0
7268,7926242,Patricia Cornwell,2010.0,"Port Mortuary (Kay Scarpetta, #18)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7269,672948,Erich Maria Remarque,1945.0,Arch of Triumph: A Novel of a Man Without a Country,,https://images.gr-assets.com/books/1353844109m/672948.jpg,0
7270,154795,Dan Jurgens,1993.0,The Death of Superman,eng,https://images.gr-assets.com/books/1383536130m/154795.jpg,0
7271,144800,Steven Hall,2007.0,The Raw Shark Texts,eng,https://images.gr-assets.com/books/1405099268m/144800.jpg,0
7272,27904311,Rick Riordan,2016.0,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",eng,https://images.gr-assets.com/books/1463950690m/27904311.jpg,0
7273,15771862,Sonali Deraniyagala,2013.0,Wave,eng,https://images.gr-assets.com/books/1362126716m/15771862.jpg,0
7274,1307,Margaret Weis,1991.0,"Fire Sea (The Death Gate Cycle, #3)",eng,https://images.gr-assets.com/books/1325422748m/1307.jpg,0
7275,13547504,Andrew Solomon,2012.0,"Far from the Tree: Parents, Children, and the Search for Identity",eng,https://images.gr-assets.com/books/1363008433m/13547504.jpg,0
7276,958277,Barbara Park,1992.0,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",eng,https://images.gr-assets.com/books/1353109909m/958277.jpg,0
7277,23887,Gabriel García Márquez,1975.0,The Autumn of the Patriarch,eng,https://images.gr-assets.com/books/1410136666m/23887.jpg,0
7278,3276637,Conn Iggulden,2008.0,"Bones of the Hills (Conqueror, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7279,13330771,Oliver Sacks,1995.0,Hallucinations,eng,https://images.gr-assets.com/books/1440360108m/13330771.jpg,0
7280,12444297,Karen Marie Moning,2015.0,"Burned (Fever, #7)",eng,https://images.gr-assets.com/books/1407503200m/12444297.jpg,0
7281,3301759,Edgar Allan Poe,1841.0,The Murders in the Rue Morgue,eng,https://images.gr-assets.com/books/1409105459m/3301759.jpg,0
7282,104086,Guy Gavriel Kay,1984.0,The Summer Tree (The Fionavar Tapestry #1),eng,https://images.gr-assets.com/books/1412531529m/104086.jpg,0
7283,7909,Maud Hart Lovelace,1940.0,"Betsy-Tacy (Betsy-Tacy, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7284,2020935,Sara Zarr,2008.0,Sweethearts,eng,https://images.gr-assets.com/books/1336053590m/2020935.jpg,0
7285,1474628,Lauren Groff,2008.0,The Monsters of Templeton,eng,https://images.gr-assets.com/books/1328051913m/1474628.jpg,0
7286,18107951,Charlaine Harris,2014.0,"Midnight Crossroad (Midnight, Texas, #1)",eng,https://images.gr-assets.com/books/1384456102m/18107951.jpg,0
7287,269746,Diane Mott Davidson,1990.0,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",eng,https://images.gr-assets.com/books/1340227366m/269746.jpg,0
7288,12614410,Julie Kagawa,2012.0,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",eng,https://images.gr-assets.com/books/1335463790m/12614410.jpg,0
7289,2095583,Kathy Reichs,2008.0,"Devil Bones (Temperance Brennan, #11)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7290,116114,James  Jones,1951.0,From Here to Eternity,eng,https://images.gr-assets.com/books/1330924946m/116114.jpg,0
7291,389763,Wayne W. Dyer,1899.0,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,eng,https://images.gr-assets.com/books/1328770256m/389763.jpg,0
7292,81176,Michael Moore,2003.0,"Dude, Where's My Country?",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7293,364089,Mario Puzo,1996.0,The Last Don,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7294,11995136,يوسف زيدان,2012.0,محال,ara,https://images.gr-assets.com/books/1324288676m/11995136.jpg,0
7295,19452,Meg Cabot,2005.0,"Ready or Not (All-American Girl, #2)",eng,https://images.gr-assets.com/books/1327951939m/19452.jpg,0
7296,128755,Kathy Reichs,2005.0,"Cross Bones (Temperance Brennan, #8)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7297,163363,Gerda Weissmann Klein,1959.0,All But My Life: A Memoir,eng,https://images.gr-assets.com/books/1316131452m/163363.jpg,0
7298,577542,Rudyard Kipling,1894.0,Rikki-Tikki-Tavi,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7299,2249196,Grant Morrison,2009.0,"All-Star Superman, Vol. 2",eng,https://images.gr-assets.com/books/1320477944m/2249196.jpg,0
7300,17345242,George R.R. Martin,2014.0,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,eng,https://images.gr-assets.com/books/1400360220m/17345242.jpg,0
7301,110386,Julia Quinn,2003.0,"To Sir Phillip, With Love (Bridgertons, #5)",eng,https://images.gr-assets.com/books/1274211519m/110386.jpg,0
7302,454236,Nando Parrado,2006.0,Miracle in the Andes,,https://images.gr-assets.com/books/1320544978m/454236.jpg,0
7303,17336849,Nicole  Williams,2013.0,"Lost & Found (Lost & Found, #1)",eng,https://images.gr-assets.com/books/1365394535m/17336849.jpg,0
7304,298730,Margaret Peterson Haddix,2003.0,"Among the Barons (Shadow Children, #4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7305,20912424,Kimberly Brubaker Bradley,2015.0,The War that Saved My Life (The War That Saved My Life #1),eng,https://images.gr-assets.com/books/1453342842m/20912424.jpg,0
7306,125662,R.L. Stine,1992.0,"Say Cheese and Die! (Goosebumps, #4)",eng,https://images.gr-assets.com/books/1328867794m/125662.jpg,0
7307,328907,Bernard Cornwell,1997.0,"Sharpe's Tiger (Sharpe, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7308,207684,Meg Cabot,2007.0,Jinx,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7309,53064,Thomas Mann,1911.0,Death in Venice and Other Tales,eng,https://images.gr-assets.com/books/1309376701m/53064.jpg,0
7310,21874813,Alan Bradley,2015.0,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",eng,https://images.gr-assets.com/books/1406214651m/21874813.jpg,0
7311,13258,Zoë Heller,2003.0,What Was She Thinking? [Notes on a Scandal],eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7312,25293695,J.R. Ward,2016.0,"The Beast (Black Dagger Brotherhood, #14)",eng,https://images.gr-assets.com/books/1437025828m/25293695.jpg,0
7313,65399,Dorothea Benton Frank,1999.0,"Sullivan's Island (Lowcountry Tales, #1)",eng,https://images.gr-assets.com/books/1327888744m/65399.jpg,0
7314,229149,CLAMP,1998.0,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7315,10897866,G.P. Ching,2011.0,"The Soulkeepers (The Soulkeepers, #1)",eng,https://images.gr-assets.com/books/1308260933m/10897866.jpg,0
7316,33820,Nelson DeMille,2002.0,Up Country,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7317,1048645,Michael Morpurgo,2003.0,Private Peaceful,eng,https://images.gr-assets.com/books/1328868065m/1048645.jpg,0
7318,383514,Rhys Bowen,2007.0,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7319,12288282,Ilona Andrews,2012.0,"Gunmetal Magic (Kate Daniels, #5.5)",eng,https://images.gr-assets.com/books/1331230049m/12288282.jpg,0
7320,22381326,Joe Abercrombie,2015.0,"Half a War (Shattered Sea, #3)",eng,https://images.gr-assets.com/books/1429885218m/22381326.jpg,0
7321,10813469,Kristen Ashley,2011.0,"Rock Chick Renegade (Rock Chick, #4)",eng,https://images.gr-assets.com/books/1328299907m/10813469.jpg,0
7322,15729261,Jennifer Probst,2012.0,"The Marriage Mistake (Marriage to a Billionaire, #3)",eng,https://images.gr-assets.com/books/1348628724m/15729261.jpg,0
7323,886512,Bruce Degen,1982.0,Jamberry,,https://images.gr-assets.com/books/1393791849m/886512.jpg,0
7324,8269450,Kelley Armstrong,2009.0,"Darkest Powers Trilogy (Darkest Powers, #1-3)",eng,https://images.gr-assets.com/books/1411868332m/8269450.jpg,0
7325,261604,Elizabeth Haydon,1999.0,"Rhapsody: Child of Blood (Symphony of Ages, #1)",eng,https://images.gr-assets.com/books/1453703106m/261604.jpg,0
7326,91201,Erich Segal,1988.0,Doctors,eng,https://images.gr-assets.com/books/1383563051m/91201.jpg,0
7327,142395,Amin Maalouf,1988.0,Samarkand,eng,https://images.gr-assets.com/books/1327995121m/142395.jpg,0
7328,7685763,J.D. Robb,2010.0,"Indulgence in Death (In Death, #31)",eng,https://images.gr-assets.com/books/1292915498m/7685763.jpg,0
7329,15852479,NoViolet Bulawayo,2013.0,We Need New Names,eng,https://images.gr-assets.com/books/1352225506m/15852479.jpg,0
7330,894072,Marian Potter,1953.0,The Little Red Caboose (Little Golden Book),,https://images.gr-assets.com/books/1364853044m/894072.jpg,0
7331,5093760,Jen Lancaster,2009.0,Pretty in Plaid,eng,https://images.gr-assets.com/books/1484147603m/5093760.jpg,0
7332,180930,Scott Cunningham,1988.0,Wicca: A Guide for the Solitary Practitioner,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7333,179142,Arthur Miller,1947.0,All My Sons,eng,https://images.gr-assets.com/books/1309210788m/179142.jpg,0
7334,7863274,Cath Crowley,2010.0,Graffiti Moon,eng,https://images.gr-assets.com/books/1320129868m/7863274.jpg,0
7335,845403,John Steptoe,1986.0,Mufaro's Beautiful Daughters: An African Tale,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7336,61904,Lois McMaster Bujold,2003.0,"Paladin of Souls (World of the Five Gods, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7337,13589182,Robert Greene,2012.0,Mastery,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7338,4986,Kurt Vonnegut Jr.,1999.0,"God Bless You, Dr. Kevorkian",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7339,3090282,Molly Wizenberg,2009.0,A Homemade Life: Stories and Recipes from My Kitchen Table,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7340,138069,David Wiesner,2001.0,The Three Pigs,eng,https://images.gr-assets.com/books/1172092242m/138069.jpg,0
7341,26123,Martin E.P. Seligman,1990.0,Learned Optimism: How to Change Your Mind and Your Life,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7342,7827221,Kimberly Derting,2011.0,"Desires of the Dead (The Body Finder, #2)",eng,https://images.gr-assets.com/books/1288223505m/7827221.jpg,0
7343,563887,John Lawrence Peterson,1967.0,The Littles,,https://images.gr-assets.com/books/1360058166m/563887.jpg,0
7344,155106,Peggy Parish,1966.0,Amelia Bedelia and the Surprise Shower,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7345,12125,Cynthia Voigt,1981.0,"Homecoming (Tillerman Cycle, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7346,112751,Karen Marie Moning,2005.0,"Spell of the Highlander (Highlander, #7)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7347,28482,Margaret Weis,1993.0,"The Hand of Chaos (The Death Gate Cycle, #5)",eng,https://images.gr-assets.com/books/1327837169m/28482.jpg,0
7348,382680,Harlan Coben,1998.0,One False Move (Myron Bolitar #5),eng,https://images.gr-assets.com/books/1403190750m/382680.jpg,0
7349,62012,Roger Zelazny,1972.0,The Guns of Avalon (The Chronicles of Amber #2),eng,https://images.gr-assets.com/books/1368213721m/62012.jpg,0
7350,163465,Katherine Paterson,1978.0,The Great Gilly Hopkins,eng,https://images.gr-assets.com/books/1443418961m/163465.jpg,0
7351,32807,Clive Cussler,2003.0,"Trojan Odyssey (Dirk Pitt, #17)",eng,https://images.gr-assets.com/books/1371338649m/32807.jpg,0
7352,138872,James Alexander Thom,1981.0,Follow the River,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7353,91571,William Shakespeare,1603.0,Measure for Measure,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7354,228221,Owen  West,1981.0,The Mask,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7355,13514612,Cristin Terrill,2013.0,All Our Yesterdays,eng,https://images.gr-assets.com/books/1370046261m/13514612.jpg,0
7356,16218778,Kimberly Rae Miller,2013.0,Coming Clean,eng,https://images.gr-assets.com/books/1381962759m/16218778.jpg,0
7357,5368,Kathleen Winsor,1944.0,Forever Amber ,eng,https://images.gr-assets.com/books/1350464965m/5368.jpg,0
7358,8619814,John  Stephens,2011.0,"The Emerald Atlas (The Books of Beginning, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7359,28390369,Zadie Smith,2016.0,Swing Time,eng,https://images.gr-assets.com/books/1456491713m/28390369.jpg,0
7360,42435,Doug Stanton,2001.0,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7361,1819632,Yuna Kagesaki,2003.0,"Chibi Vampire, Vol. 01",eng,https://images.gr-assets.com/books/1404303540m/1819632.jpg,0
7362,18667779,Nina LaCour,2014.0,Everything Leads to You,eng,https://images.gr-assets.com/books/1389744233m/18667779.jpg,0
7363,363851,Wendy Mass,2006.0,Jeremy Fink and the Meaning of Life,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7364,216048,Patricia Polacco,1998.0,"Thank You, Mr. Falker",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7365,20821159,William Gibson,2014.0,The Peripheral,eng,https://images.gr-assets.com/books/1402651292m/20821159.jpg,0
7366,6464937,Alice Munro,2009.0,Too Much Happiness,eng,https://images.gr-assets.com/books/1320459874m/6464937.jpg,0
7367,13614836,J. Lynn,2012.0,"Tempting the Best Man (Gamble Brothers, #1)",eng,https://images.gr-assets.com/books/1336112984m/13614836.jpg,0
7368,17158513,C.S. Pacat,2015.0,"Captive Prince: Volume Two (Captive Prince, #2)",eng,https://images.gr-assets.com/books/1356027904m/17158513.jpg,0
7369,10970532,Tiffany Reisz,2012.0,"The Siren (The Original Sinners, #1)",,https://images.gr-assets.com/books/1335832751m/10970532.jpg,0
7370,267243,William  Kennedy,1983.0,Ironweed,eng,https://images.gr-assets.com/books/1408926209m/267243.jpg,0
7371,6621101,Jonathan Kellerman,2009.0,"Deception (Alex Delaware, #25)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7372,40580,Michael Moore,2001.0,Stupid White Men,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7373,23766634,Sarah J. Maas,2017.0,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",eng,https://images.gr-assets.com/books/1485528243m/23766634.jpg,0
7374,4893390,Derek Landy,2008.0,"The Faceless Ones (Skulduggery Pleasant, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7375,63689,Paul Theroux,1969.0,The Great Railway Bazaar,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
7376,13117308,Brad Thor,2012.0,"Black List (Scot Harvath, #11)",eng,https://images.gr-assets.com/books/1339809055m/13117308.jpg,0
7377,22417,Warren Ellis,1999.0,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",eng,https://images.gr-assets.com/books/1427758922m/22417.jpg,0
